ticker,date,equity,weekly_return_pct,cum_return_pct
AAPL,2022-01-07,10000.0,0.0,0.0
AAPL,2022-01-14,10000.0,0.0,0.0
AAPL,2022-01-21,10000.0,0.0,0.0
AAPL,2022-01-28,10655.624599395878,6.556245993958787,6.556245993958787
AAPL,2022-02-04,10784.495382135723,1.2094155676913632,7.844953821357237
AAPL,2022-02-11,10549.90023261316,-2.1753001991281384,5.499002326131586
AAPL,2022-02-18,10466.071794947256,-0.794589861681938,4.660717949472559
AAPL,2022-02-25,10312.803154839872,-1.4644332956074146,3.128031548398713
AAPL,2022-03-04,10207.704031477308,-1.0191130557286043,2.077040314773071
AAPL,2022-03-11,9679.708395553978,-5.172521012513287,-3.2029160444602134
AAPL,2022-03-18,10038.130959749056,3.7028239854798306,0.3813095974905645
AAPL,2022-03-25,10028.092828789308,-0.10000000000000009,0.28092828789307855
AAPL,2022-04-01,10004.560578588698,-0.2346632665091719,0.04560578588699293
AAPL,2022-04-08,9762.352682050516,-2.4209748607704418,-2.3764731794948424
AAPL,2022-04-15,9486.855453083032,-2.8220372479886513,-5.131445469169682
AAPL,2022-04-22,9285.972184679049,-2.117490557302626,-7.140278153209511
AAPL,2022-04-29,9039.307654787373,-2.656313469241789,-9.60692345212627
AAPL,2022-05-06,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-05-13,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-05-20,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-05-27,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-06-03,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-06-10,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-06-17,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-06-24,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-07-01,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-07-08,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-07-15,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-07-22,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-07-29,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-08-05,9039.307654787373,0.0,-9.60692345212627
AAPL,2022-08-12,9260.353170530474,2.4453810422751854,-7.396468294695257
AAPL,2022-08-19,9260.353170530474,0.0,-7.396468294695257
AAPL,2022-08-26,9260.353170530474,0.0,-7.396468294695257
AAPL,2022-09-02,9260.353170530474,0.0,-7.396468294695257
AAPL,2022-09-09,9260.353170530474,0.0,-7.396468294695257
AAPL,2022-09-16,9251.092817359944,-0.09999999999998899,-7.489071826400561
AAPL,2022-09-23,9234.517935898748,-0.17916674049678338,-7.654820641012517
AAPL,2022-09-30,8483.749336545441,-8.130024810875403,-15.162506634545592
