ticker,bars_1h,start_capital_usd,end_capital_usd,return_pct,sharpe,max_drawdown_pct,win_rate_pct,num_trades,data_start,data_end
AAPL,4135,100.0,78.17294753140814,-21.827052468591855,-0.8879509031358043,-22.125510024008797,27.692307692307693,65,2025-02-27 09:00:00,2026-02-27 13:00:28
AMZN,4135,100.0,84.5772295384313,-15.422770461568703,-0.6276066271827476,-21.769975494817718,25.0,20,2025-02-27 09:00:00,2026-02-27 13:00:30
GOOGL,4134,100.0,114.47903599258528,14.479035992585288,0.6577406208558617,-7.1883900656962485,51.515151515151516,66,2025-02-27 09:00:00,2026-02-27 13:00:31
META,4135,100.0,108.06816461083048,8.068164610830486,0.34364224756307576,-9.991821417416913,51.724137931034484,29,2025-02-27 09:00:00,2026-02-27 13:00:28
MSFT,4133,100.0,118.34193837210587,18.341938372105872,1.0450995985020015,-4.96846436292101,62.5,40,2025-02-27 09:00:00,2026-02-27 13:00:29
NVDA,4135,100.0,129.58495558615016,29.58495558615015,0.909178625764324,-9.021292877967335,56.00000000000001,50,2025-02-27 09:00:00,2026-02-27 13:00:31
TSLA,4133,100.0,86.57432513533954,-13.425674864660465,-0.1082849322971887,-38.68508982790855,35.41666666666667,96,2025-02-27 09:00:00,2026-02-27 13:00:33
