short_window,long_window,valid_sharpe,valid_total_return_pct,train_total_return_pct
15,40,1.3884055409153235,22.309785548984106,111.48750162268684
20,40,1.3433198473536485,21.815934432325324,79.90910349793943
10,40,1.1962122013193615,19.611621125054633,93.36103019149293
30,40,1.106920350254883,17.633426042387047,74.62547378663413
15,60,0.41054477387944827,3.771445078185298,101.57458503144485
