ticker,strategy,weight,train_total_return_pct,train_sharpe,train_max_drawdown_pct,train_win_rate_pct,train_num_trades
AAPL,ema_crossover,0.0,-2.3591218033942596,-0.07087861266003155,-18.096238182038693,33.33333333333333,12
AAPL,macd,0.3815977365001039,27.675322865859986,1.6507938964804003,-17.979469170976227,50.0,30
AAPL,rsi_reversion,0.037313484913234767,7.341706037004414,0.571332547892265,-19.297544730638172,61.53846153846154,13
AAPL,bollinger_reversion,0.0,-3.7566361378095325,-0.09024312282469821,-29.181995027603058,58.333333333333336,12
AAPL,donchian_breakout,0.09804981288021605,11.840743761398564,0.9616286083095339,-10.96916147131185,45.45454545454545,11
AAPL,adx_trend,0.4379059856399795,25.95793837033582,1.823433360524316,-6.513802417776593,50.0,34
AAPL,obv_trend,0.045132980066465676,8.73849818494028,0.6916124965394992,-20.960545887904136,37.5,24
AAPL,volume_momentum,0.0,-5.045952704784639,-0.23527171785658038,-19.22831647720953,37.03703703703704,27
MSFT,ema_crossover,0.13185759306534686,14.521451560410892,1.2143675175514699,-12.762297742426941,27.27272727272727,11
MSFT,macd,0.0,-4.492790069645802,-0.39449862799552965,-13.962217656457977,30.952380952380953,42
MSFT,rsi_reversion,0.1699966438926151,12.199627436305317,1.2950197971115232,-6.345001447987276,72.72727272727273,11
MSFT,bollinger_reversion,0.1595349128065479,12.50975105183796,1.2253745607901159,-9.950255102040806,72.72727272727273,11
MSFT,donchian_breakout,0.21621937776106231,18.395518749556427,1.3811035787532104,-12.439280354095905,44.44444444444444,9
MSFT,adx_trend,0.23400944814574892,18.843599215085828,1.4540342179962855,-6.655026763215699,37.5,40
MSFT,obv_trend,0.008220354253859408,2.958458732431035,0.3285221344693098,-10.963674776615251,41.66666666666667,24
MSFT,volume_momentum,0.08016167007481946,10.52676848685481,0.8679182282232027,-8.33449574961267,43.47826086956522,23
AMZN,ema_crossover,0.0,-2.6574651799788795,-0.0911164363818092,-15.588222370295945,22.22222222222222,9
AMZN,macd,0.02387621256045591,4.529411913293235,0.38517775261363674,-13.06548849548249,37.5,40
AMZN,rsi_reversion,0.39841870915540595,19.857744637508134,1.1959353055453419,-14.429170556676318,70.58823529411765,17
AMZN,bollinger_reversion,0.5777050782841382,22.56655182281273,1.3648096503342688,-8.74239838852533,81.25,16
AMZN,donchian_breakout,0.0,-20.434499819995512,-1.3385619937140494,-23.097986743632838,26.666666666666668,15
AMZN,adx_trend,0.0,-4.198905668481679,-0.10441594270073763,-18.733738252849662,33.33333333333333,39
AMZN,obv_trend,0.0,-17.561105604147144,-0.8600359892057448,-18.9205659691692,35.0,20
AMZN,volume_momentum,0.0,-9.022890291793962,-0.357592316118467,-18.688417802423885,34.78260869565217,23
GOOGL,ema_crossover,0.1015265521643491,23.57202334706745,1.447422401016122,-13.462831375369467,40.0,10
GOOGL,macd,0.05633933288187977,16.338711354690936,1.1501264947206524,-13.560447551493283,41.17647058823529,34
GOOGL,rsi_reversion,0.0586977987928161,13.937201469437422,1.186413571308968,-9.74351795085523,61.53846153846154,13
GOOGL,bollinger_reversion,0.11701441616475351,20.617745176809564,1.4877251491662502,-12.888458277824865,78.57142857142857,14
GOOGL,donchian_breakout,0.1198896863149519,24.335732387278263,1.5110214284484138,-14.314816428050282,54.54545454545454,11
