ticker,date,equity,weekly_return_pct,cum_return_pct
TSLA,2022-01-07,10000.0,0.0,0.0
TSLA,2022-01-14,10000.0,0.0,0.0
TSLA,2022-01-21,10000.0,0.0,0.0
TSLA,2022-01-28,10000.0,0.0,0.0
TSLA,2022-02-04,10000.0,0.0,0.0
TSLA,2022-02-11,10000.0,0.0,0.0
TSLA,2022-02-18,10000.0,0.0,0.0
TSLA,2022-02-25,10000.0,0.0,0.0
TSLA,2022-03-04,10000.0,0.0,0.0
TSLA,2022-03-11,10000.0,0.0,0.0
TSLA,2022-03-18,10000.0,0.0,0.0
TSLA,2022-03-25,10000.0,0.0,0.0
TSLA,2022-04-01,10000.0,0.0,0.0
TSLA,2022-04-08,10000.0,0.0,0.0
TSLA,2022-04-15,9990.0,-0.10000000000000009,-0.10000000000000009
TSLA,2022-04-22,10193.349306574035,2.03552859433469,1.9334930657403548
TSLA,2022-04-29,8822.530996195961,-13.448163789442468,-11.774690038040392
TSLA,2022-05-06,8822.530996195961,0.0,-11.774690038040392
TSLA,2022-05-13,8617.527399841996,-2.3236370202876833,-13.824726001580034
TSLA,2022-05-20,8519.642605859553,-1.1358802756372688,-14.80357394140447
TSLA,2022-05-27,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-06-03,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-06-10,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-06-17,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-06-24,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-07-01,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-07-08,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-07-15,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-07-22,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-07-29,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-08-05,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-08-12,8519.642605859553,0.0,-14.80357394140447
TSLA,2022-08-19,8162.9585307502975,-4.186608424911387,-18.37041469249703
TSLA,2022-08-26,7926.966653485891,-2.891009140563594,-20.730333465141094
TSLA,2022-09-02,7434.987743173488,-6.206395609044913,-25.65012256826512
TSLA,2022-09-09,8245.872258166199,10.906332908715722,-17.54127741833801
TSLA,2022-09-16,8346.854848430718,1.2246441262112828,-16.53145151569283
TSLA,2022-09-23,7575.867437282526,-9.23686137052142,-24.24132562717474
TSLA,2022-09-30,7298.510644469009,-3.6610565735163525,-27.014893555309904
TSLA,2022-10-07,6137.903196673291,-15.901976503593307,-38.62096803326709
TSLA,2022-10-14,5640.421252032492,-8.105079677868353,-43.59578747967509
TSLA,2022-10-21,6103.452189414405,8.209155250861144,-38.965478105855944
TSLA,2022-10-28,6103.452189414405,0.0,-38.965478105855944
TSLA,2022-11-04,6103.452189414405,0.0,-38.965478105855944
TSLA,2022-11-11,6103.452189414405,0.0,-38.965478105855944
TSLA,2022-11-18,6103.452189414405,0.0,-38.965478105855944
TSLA,2022-11-25,6641.813464235527,8.8206028017199,-33.58186535764472
TSLA,2022-12-02,7077.675661024312,6.562397440635626,-29.22324338975688
TSLA,2022-12-09,6503.427305431479,-8.113516118789278,-34.965726945685205
