ticker,strategy,weight,train_total_return_pct,train_sharpe,train_max_drawdown_pct,train_win_rate_pct,train_num_trades
META,rsi_reversion,0.09782142868428714,2.7305111267999838,0.2383332275360919,-7.6539905797855745,52.38095238095239,21
META,volume_momentum,0.018668128113066368,1.1398835613083191,0.12213895733240815,-8.467979403868908,36.95652173913043,46
META,ema_crossover,0.0,-4.68692066310441,-0.2923992466649457,-10.995715685407625,28.57142857142857,21
META,macd,0.0,-13.657120002644628,-0.9181016284273704,-16.028078724494776,31.57894736842105,57
META,adx_trend,0.0,-4.501729339261673,-0.22547784699423676,-14.201273373562373,40.98360655737705,61
META,obv_trend,0.0,-12.630218009776396,-1.1822791335001979,-13.506561009164109,24.0,25
META,tsmom_63h,0.0,-11.253103719366598,-0.5176944677465659,-13.551751820050729,26.923076923076923,52
MSFT,rsi_reversion,0.6218642915908349,13.485320807464362,1.4833848075866691,-4.1548439926805125,62.96296296296296,27
MSFT,bollinger_reversion,0.378135708409165,11.413745729946756,1.0418396632266278,-3.0947155174071983,65.0,20
MSFT,ema_crossover,0.0,-17.233406165968724,-0.7840224493813702,-20.72460526323675,33.33333333333333,15
MSFT,macd,0.0,-31.611453357071227,-1.598059549103373,-31.611453357071227,28.985507246376812,69
MSFT,donchian_breakout,0.0,-15.572368514399882,-0.6482461176012702,-24.104169800768815,33.33333333333333,6
MSFT,adx_trend,0.0,-35.644481546500785,-1.8670337067629235,-35.644481546500785,27.27272727272727,77
MSFT,obv_trend,0.0,-11.340673219561326,-0.47116554114469394,-17.87517887183133,57.14285714285714,21
MSFT,tsmom_63h,0.0,-21.306657940908856,-0.755184093731255,-24.14917620813768,20.833333333333336,72
MSFT,volume_momentum,0.0,-19.377971621985523,-0.7348354854054029,-20.872743565032824,28.57142857142857,56
NVDA,rsi_reversion,0.7455715496490246,36.42760990889477,1.5211648162258682,-7.480764065742552,62.5,32
NVDA,bollinger_reversion,0.25442845035097544,20.307127785144985,0.9670212055333536,-6.847437481476271,55.55555555555556,18
NVDA,ema_crossover,0.0,-54.36396329128921,-1.2155846940283483,-55.35204468558419,30.434782608695656,23
NVDA,macd,0.0,-50.04406608233519,-1.0633281945605717,-55.67629439776876,38.23529411764706,68
NVDA,donchian_breakout,0.0,-37.51795498340144,-0.9440336450124809,-38.449271614522864,22.22222222222222,9
NVDA,adx_trend,0.0,-43.27188873119875,-0.8211754645303072,-46.75288251088329,45.20547945205479,73
NVDA,obv_trend,0.0,-49.28088005876889,-0.962321462845946,-49.988820451304235,40.909090909090914,22
NVDA,tsmom_63h,0.0,-61.62090051958848,-1.4508188307841536,-62.79781106712503,29.166666666666668,72
NVDA,volume_momentum,0.0,-66.90693151380978,-1.5876048750546534,-68.05347666756103,24.193548387096776,62
TSLA,macd,0.4622547189196481,34.16960637722251,1.5502577075197537,-7.3453309238119875,41.30434782608695,46
TSLA,ema_crossover,0.2713141155368813,29.054069861890675,1.1630020108334018,-10.08265664949386,33.33333333333333,18
TSLA,bollinger_reversion,0.12310152968001602,13.607698471366536,0.9570731965499377,-12.994417242614464,61.111111111111114,18
TSLA,tsmom_63h,0.06180529160018071,14.540859411320595,0.5938880326614558,-20.561156404252657,30.158730158730158,63
TSLA,donchian_breakout,0.0426681380094057,10.90770481859269,0.5255848536024547,-15.792649526263814,30.0,10
TSLA,volume_momentum,0.030781263103144156,9.416113367317047,0.45159648714107603,-20.311055141323052,31.372549019607842,51
TSLA,obv_trend,0.008074943150724078,3.7197415860271255,0.2590927034742327,-11.489150069715414,40.909090909090914,22
TSLA,rsi_reversion,0.0,-2.8724746319139904,-0.16737858267775368,-12.416190570939378,56.25,16
TSLA,adx_trend,0.0,-2.410456173419817,-0.1134174374848061,-14.404194238071177,28.947368421052634,76
