strategy,params,train_total_return_pct,valid_total_return_pct,valid_sharpe,score
ema,"{'short_span': 12, 'long_span': 26}",661.6586843354576,-14.888723720794717,-0.7537242674241151,0.0
ema,"{'short_span': 8, 'long_span': 26}",380.938148083152,-15.629176179314397,-0.8481770333876011,0.0
ema,"{'short_span': 16, 'long_span': 26}",647.3422778410363,-16.862590785838517,-0.8829885037485217,0.0
ema,"{'short_span': 8, 'long_span': 40}",574.1446469197897,-17.350545084285695,-0.9402505627951123,0.0
ema,"{'short_span': 16, 'long_span': 90}",568.7603352690011,-20.23997626006542,-1.0745534448411556,0.0
