date,close,weighted_signal,signal,action,opinion,position
2023-02-24,93.5,0.7096381559064003,1,HOLD,관망,1
2023-02-27,93.76000213623047,0.0,0,HOLD,관망,1
2023-02-28,94.2300033569336,0.0,0,HOLD,관망,1
2023-03-01,92.16999816894531,0.0,0,HOLD,관망,1
2023-03-02,92.12999725341797,0.0,0,HOLD,관망,1
2023-03-03,94.9000015258789,0.0,0,HOLD,관망,1
2023-03-06,93.75,0.0,0,HOLD,관망,1
2023-03-07,93.55000305175781,0.0,0,HOLD,관망,1
2023-03-08,93.91999816894531,0.0,0,HOLD,관망,1
2023-03-09,92.25,0.0,0,HOLD,관망,1
2023-03-10,90.7300033569336,0.0,0,HOLD,관망,1
2023-03-13,92.43000030517578,0.0,0,HOLD,관망,1
2023-03-14,94.87999725341797,0.0,0,HOLD,관망,1
2023-03-15,96.19999694824219,0.0,0,HOLD,관망,1
2023-03-16,100.04000091552734,-0.29036184409359966,-1,SELL,매도,0
2023-03-17,98.94999694824219,0.0,0,HOLD,관망,0
2023-03-20,97.70999908447266,0.0,0,HOLD,관망,0
2023-03-21,100.61000061035156,-0.29036184409359966,-1,HOLD,관망,0
2023-03-22,98.69999694824219,0.0,0,HOLD,관망,0
2023-03-23,98.70999908447266,0.0,0,HOLD,관망,0
2023-03-24,98.12999725341797,0.0,0,HOLD,관망,0
2023-03-27,98.04000091552734,0.0,0,HOLD,관망,0
2023-03-28,97.23999786376953,0.0,0,HOLD,관망,0
2023-03-29,100.25,0.0,0,HOLD,관망,0
2023-03-30,102.0,-0.7096381559064003,-1,HOLD,관망,0
2023-03-31,103.29000091552734,-0.7096381559064003,-1,HOLD,관망,0
2023-04-03,102.41000366210938,0.0,0,HOLD,관망,0
2023-04-04,103.94999694824219,0.0,0,HOLD,관망,0
2023-04-05,101.0999984741211,0.0,0,HOLD,관망,0
2023-04-06,102.05999755859375,0.0,0,HOLD,관망,0
2023-04-10,102.16999816894531,0.0,0,HOLD,관망,0
2023-04-11,99.91999816894531,0.0,0,HOLD,관망,0
2023-04-12,97.83000183105469,0.0,0,HOLD,관망,0
2023-04-13,102.4000015258789,0.0,0,HOLD,관망,0
2023-04-14,102.51000213623047,0.0,0,HOLD,관망,0
2023-04-17,102.73999786376953,0.0,0,HOLD,관망,0
2023-04-18,102.30000305175781,0.0,0,HOLD,관망,0
2023-04-19,104.30000305175781,0.0,0,HOLD,관망,0
2023-04-20,103.80999755859375,0.0,0,HOLD,관망,0
2023-04-21,106.95999908447266,-0.29036184409359966,-1,HOLD,관망,0
2023-04-24,106.20999908447266,0.0,0,HOLD,관망,0
2023-04-25,102.56999969482422,0.0,0,HOLD,관망,0
2023-04-26,104.9800033569336,0.0,0,HOLD,관망,0
2023-04-27,109.81999969482422,-0.29036184409359966,-1,HOLD,관망,0
2023-04-28,105.44999694824219,0.0,0,HOLD,관망,0
2023-05-01,102.05000305175781,0.0,0,HOLD,관망,0
2023-05-02,103.62999725341797,0.0,0,HOLD,관망,0
2023-05-03,103.6500015258789,0.0,0,HOLD,관망,0
2023-05-04,104.0,0.0,0,HOLD,관망,0
2023-05-05,105.66000366210938,0.0,0,HOLD,관망,0
2023-05-08,105.83000183105469,0.0,0,HOLD,관망,0
2023-05-09,106.62000274658203,0.0,0,HOLD,관망,0
2023-05-10,110.19000244140625,-0.29036184409359966,-1,HOLD,관망,0
2023-05-11,112.18000030517578,-0.29036184409359966,-1,HOLD,관망,0
