short_window,long_window,valid_sharpe,valid_total_return_pct,train_total_return_pct
30,60,1.948963347697254,91.08887125436122,1109.803901401319
10,60,1.8999096910208884,90.69364202173624,966.9113746740155
20,60,1.7226891563881825,76.03971875540559,946.9070607669345
15,60,1.650779300317658,72.39421584347308,992.9691309332267
10,40,1.6235661405765025,68.45502252610225,1053.5888684122824
