date,close,weighted_signal,signal,action,opinion,position
2022-09-20,101.13999938964844,0.0,0,HOLD,관망,1
2022-09-21,99.27999877929688,0.0,0,HOLD,관망,1
2022-09-22,100.13999938964844,0.0,0,HOLD,관망,1
2022-09-23,98.73999786376953,0.0,0,HOLD,관망,1
2022-09-26,98.16999816894531,0.0,0,HOLD,관망,1
2022-09-27,97.5,0.0,0,HOLD,관망,1
2022-09-28,100.05000305175781,0.0,0,HOLD,관망,1
2022-09-29,97.41999816894531,0.0,0,HOLD,관망,1
2022-09-30,95.6500015258789,0.0,0,HOLD,관망,1
2022-10-03,98.63999938964844,0.0,0,HOLD,관망,1
2022-10-04,101.63999938964844,0.0,0,HOLD,관망,1
2022-10-05,101.43000030517578,0.0,0,HOLD,관망,1
2022-10-06,101.41999816894531,0.0,0,HOLD,관망,1
2022-10-07,98.68000030517578,0.0,0,HOLD,관망,1
2022-10-10,97.86000061035156,0.0,0,HOLD,관망,1
2022-10-11,97.18000030517578,0.0,0,HOLD,관망,1
2022-10-12,97.55999755859375,0.0,0,HOLD,관망,1
2022-10-13,99.05999755859375,0.0,0,HOLD,관망,1
2022-10-14,96.55999755859375,0.0,0,HOLD,관망,1
2022-10-17,99.97000122070312,0.0,0,HOLD,관망,1
2022-10-18,100.7699966430664,0.0,0,HOLD,관망,1
2022-10-19,99.62999725341797,0.0,0,HOLD,관망,1
2022-10-20,99.97000122070312,0.0,0,HOLD,관망,1
2022-10-21,101.12999725341797,0.0,0,HOLD,관망,1
2022-10-24,102.5199966430664,0.0,0,HOLD,관망,1
2022-10-25,104.4800033569336,-0.21521779799843224,-1,SELL,매도,0
2022-10-26,94.93000030517578,0.0,0,HOLD,관망,0
2022-10-27,92.22000122070312,0.21521779799843224,1,BUY,매수,1
2022-10-28,96.29000091552734,0.0,0,HOLD,관망,1
2022-10-31,94.51000213623047,0.0,0,HOLD,관망,1
2022-11-01,90.47000122070312,0.21521779799843224,1,HOLD,관망,1
2022-11-02,86.97000122070312,0.21521779799843224,1,HOLD,관망,1
2022-11-03,83.43000030517578,0.21521779799843224,1,HOLD,관망,1
2022-11-04,86.58000183105469,0.0,0,HOLD,관망,1
2022-11-07,88.48999786376953,0.0,0,HOLD,관망,1
2022-11-08,88.9000015258789,0.0,0,HOLD,관망,1
2022-11-09,87.31999969482422,0.0,0,HOLD,관망,1
2022-11-10,93.94000244140625,0.0,0,HOLD,관망,1
2022-11-11,96.41000366210938,0.0,0,HOLD,관망,1
2022-11-14,95.69999694824219,0.0,0,HOLD,관망,1
2022-11-15,98.44000244140625,0.0,0,HOLD,관망,1
2022-11-16,98.8499984741211,0.0,0,HOLD,관망,1
2022-11-17,98.36000061035156,0.0,0,HOLD,관망,1
2022-11-18,97.43000030517578,0.0,0,HOLD,관망,1
2022-11-21,95.5999984741211,0.0,0,HOLD,관망,1
2022-11-22,97.05000305175781,0.0,0,HOLD,관망,1
2022-11-23,98.45999908447266,0.0,0,HOLD,관망,1
2022-11-25,97.45999908447266,0.0,0,HOLD,관망,1
2022-11-28,96.05000305175781,0.0,0,HOLD,관망,1
2022-11-29,95.19000244140625,0.0,0,HOLD,관망,1
2022-11-30,100.98999786376953,0.136915789295431,0,HOLD,관망,1
2022-12-01,100.98999786376953,0.0,0,HOLD,관망,1
2022-12-02,100.44000244140625,0.0,0,HOLD,관망,1
2022-12-05,99.4800033569336,0.0,0,HOLD,관망,1
2022-12-06,96.9800033569336,0.0,0,HOLD,관망,1
2022-12-07,94.94000244140625,0.0,0,HOLD,관망,1
2022-12-08,93.70999908447266,0.0,0,HOLD,관망,1
2022-12-09,92.83000183105469,0.0,0,HOLD,관망,1
2022-12-12,93.30999755859375,0.0,0,HOLD,관망,1
2022-12-13,95.62999725341797,0.0,0,HOLD,관망,1
2022-12-14,95.06999969482422,0.0,0,HOLD,관망,1
2022-12-15,90.86000061035156,0.21521779799843224,1,HOLD,관망,1
2022-12-16,90.26000213623047,0.0,0,HOLD,관망,1
2022-12-19,88.44000244140625,0.21521779799843224,1,HOLD,관망,1
2022-12-20,89.0199966430664,0.0,0,HOLD,관망,1
2022-12-21,89.58000183105469,0.0,0,HOLD,관망,1
2022-12-22,87.76000213623047,-0.136915789295431,0,HOLD,관망,1
2022-12-23,89.2300033569336,0.0,0,HOLD,관망,1
2022-12-27,87.38999938964844,0.0,0,HOLD,관망,1
2022-12-28,86.0199966430664,0.0,0,HOLD,관망,1
2022-12-29,88.44999694824219,0.0,0,HOLD,관망,1
2022-12-30,88.2300033569336,0.0,0,HOLD,관망,1
2023-01-03,89.12000274658203,0.0,0,HOLD,관망,1
2023-01-04,88.08000183105469,0.0,0,HOLD,관망,1
2023-01-05,86.19999694824219,0.0,0,HOLD,관망,1
2023-01-06,87.33999633789062,0.0,0,HOLD,관망,1
2023-01-09,88.0199966430664,0.0,0,HOLD,관망,1
2023-01-10,88.41999816894531,0.0,0,HOLD,관망,1
2023-01-11,91.5199966430664,0.0,0,HOLD,관망,1
