ticker,data_start,data_end,bars_1h,return_1y_pct,last_close,predicted_next_day_close,weighted_signal,opinion,entry_price,target_return_pct,target_price,stop_loss_pct,stop_loss_price,forecast_blend,weights_json
AAPL,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,13.097872604867945,272.98999,273.03311203725616,-0.4379059856399795,SELL/REDUCE,273.53596998,1.3720619943625558,269.78288689499345,0.914707996241704,276.0380253700044,0.35,"{""ema_crossover"": 0.0, ""macd"": 0.3816, ""rsi_reversion"": 0.0373, ""bollinger_reversion"": 0.0, ""donchian_breakout"": 0.098, ""adx_trend"": 0.4379, ""obv_trend"": 0.0451, ""volume_momentum"": 0.0}"
MSFT,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,0.58200184192152,401.81,402.6815180489814,0.06401280425313383,HOLD,401.81,,,,,0.5,"{""ema_crossover"": 0.1319, ""macd"": 0.0, ""rsi_reversion"": 0.17, ""bollinger_reversion"": 0.1595, ""donchian_breakout"": 0.2162, ""adx_trend"": 0.234, ""obv_trend"": 0.0082, ""volume_momentum"": 0.0802}"
AMZN,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,-3.0315750198218416,207.91,207.81044392626987,0.0,HOLD,207.91,,,,,1.0,"{""ema_crossover"": 0.0, ""macd"": 0.0239, ""rsi_reversion"": 0.3984, ""bollinger_reversion"": 0.5777, ""donchian_breakout"": 0.0, ""adx_trend"": 0.0, ""obv_trend"": 0.0, ""volume_momentum"": 0.0}"
GOOGL,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,79.81513151584203,307.44,307.3872567126743,-0.06961682174528121,HOLD,307.44,,,,,0.35,"{""ema_crossover"": 0.1015, ""macd"": 0.0563, ""rsi_reversion"": 0.0587, ""bollinger_reversion"": 0.117, ""donchian_breakout"": 0.1199, ""adx_trend"": 0.0696, ""obv_trend"": 0.2223, ""volume_momentum"": 0.2546}"
META,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,-2.178250220679978,657.01001,658.9876195591728,-0.32737934206938685,SELL/REDUCE,658.32403002,1.9891184540088445,645.2291852516975,1.3260789693392294,667.0539265322017,0.7,"{""ema_crossover"": 0.4426, ""macd"": 0.0, ""rsi_reversion"": 0.3274, ""bollinger_reversion"": 0.23, ""donchian_breakout"": 0.0, ""adx_trend"": 0.0, ""obv_trend"": 0.0, ""volume_momentum"": 0.0}"
NVDA,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,45.042351741449636,184.89999,184.89999,0.0,HOLD,184.89999,,,,,0.0,"{""ema_crossover"": 0.3348, ""macd"": 0.1973, ""rsi_reversion"": 0.0282, ""bollinger_reversion"": 0.1449, ""donchian_breakout"": 0.0428, ""adx_trend"": 0.0, ""obv_trend"": 0.148, ""volume_momentum"": 0.104}"
TSLA,2025-02-27 09:30:00,2026-02-26 15:30:00,1748,39.24189525640494,408.48001,409.2104296285829,0.23815542894313016,BUY,407.66304998,3.3374388978289424,421.26855518210834,2.2249592652192947,398.5927131785944,0.5,"{""ema_crossover"": 0.0032, ""macd"": 0.1015, ""rsi_reversion"": 0.34, ""bollinger_reversion"": 0.1325, ""donchian_breakout"": 0.0941, ""adx_trend"": 0.2382, ""obv_trend"": 0.0368, ""volume_momentum"": 0.0537}"
