short_window,long_window,valid_sharpe,valid_total_return_pct,train_total_return_pct
20,40,0.7195006093507039,13.83129746930367,233.06939558332417
10,40,0.45057942230220116,7.717297995772232,91.37526168736905
15,40,0.44193354495578463,7.414660548561769,191.93870794583933
30,40,0.3829270115318234,6.236488312837096,116.59368082375879
10,60,0.11886709479719886,0.4421394914157384,102.43014481020624
