ticker,date,equity,weekly_return_pct,cum_return_pct
GOOGL,2022-01-07,9937.021268535196,0.0,0.0
GOOGL,2022-01-14,10115.684222070095,1.7979528140955159,1.7979528140955159
GOOGL,2022-01-21,9453.612753145419,-6.544999373153503,-4.864722559470136
GOOGL,2022-01-28,9671.148245013526,2.3010831683974997,-2.675580703077851
GOOGL,2022-02-04,10722.818970788998,10.874310879452365,7.907779212891186
GOOGL,2022-02-11,10722.818970788998,0.0,7.907779212891186
GOOGL,2022-02-18,10722.818970788998,0.0,7.907779212891186
GOOGL,2022-02-25,10722.818970788998,0.0,7.907779212891186
GOOGL,2022-03-04,10722.818970788998,0.0,7.907779212891186
GOOGL,2022-03-11,11008.084825128506,2.660362495316071,10.778517300599422
GOOGL,2022-03-18,11538.271626931177,4.81634008299423,16.1139874326949
GOOGL,2022-03-25,11840.234547261996,2.6170550503076706,19.15275440491586
GOOGL,2022-04-01,11712.991981184747,-1.074662546331684,17.872264380403657
GOOGL,2022-04-08,11139.421684105571,-4.8968726180341875,12.100209741702805
GOOGL,2022-04-15,10661.996017984911,-4.28591070218557,7.295694855210688
GOOGL,2022-04-22,10750.673903851051,0.8317193677108481,8.188093930041429
GOOGL,2022-04-29,10254.096922426117,-4.619031196240197,3.1908521207951512
GOOGL,2022-05-06,10401.20095611838,1.4345878998914152,4.67121559911492
GOOGL,2022-05-13,10428.519052389915,0.2626436734256554,4.9461279247837275
GOOGL,2022-05-20,9786.680222804052,-6.154649824787651,-1.5129387536603867
GOOGL,2022-05-27,10092.974590423757,3.129706505644325,1.5694172093842162
GOOGL,2022-06-03,10292.872631127755,1.9805661741550518,3.581066729919713
GOOGL,2022-06-10,9989.184198455801,-2.9504730463052464,0.5249352749779668
GOOGL,2022-06-17,9628.119262273622,-3.6145587968834936,-3.1085976160651785
GOOGL,2022-06-24,10601.458246996706,10.109336602600782,6.686480389907157
GOOGL,2022-07-01,9771.35929981605,-7.830044960237581,-1.667118991117611
GOOGL,2022-07-08,10725.333054722194,9.762958516161646,7.933079389526165
GOOGL,2022-07-15,10044.538891347529,-6.347534010376698,1.081990466829108
GOOGL,2022-07-22,9696.099816253954,-3.468940474646609,-2.424483613053141
GOOGL,2022-07-29,10149.627108849842,4.6774197996149125,2.139532910006392
GOOGL,2022-08-05,10077.708837918815,-0.7085804252682126,1.415792173345709
GOOGL,2022-08-12,10438.883133826994,3.583892943495348,5.050425592636132
GOOGL,2022-08-19,10055.40334886681,-3.6735710137181687,1.1913236082774725
GOOGL,2022-08-26,9456.56227437103,-5.9554157473281855,-4.835040412819702
GOOGL,2022-09-02,9302.243495985811,-1.6318697419616224,-6.388008593272909
GOOGL,2022-09-09,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-09-16,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-09-23,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-09-30,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-10-07,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-10-14,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-10-21,9302.243495985811,0.0,-6.388008593272909
GOOGL,2022-10-28,9703.072108714125,4.308945609747616,-2.354318799355426
GOOGL,2022-11-04,8724.602689289773,-10.084119838144955,-12.201026308401408
GOOGL,2022-11-11,9715.164696649093,11.353663228416377,-2.232626517451408
GOOGL,2022-11-18,9817.949003266789,1.057978015062866,-1.1982692001016426
GOOGL,2022-11-25,9820.971958048422,0.030790084371257187,-1.167848063828103
GOOGL,2022-12-02,10121.264690228405,3.0576681560921193,1.8541111739048155
GOOGL,2022-12-09,9354.410562411145,-7.576663107700565,-5.863031691084752
GOOGL,2022-12-16,9095.433595735974,-2.768501178639937,-8.469214768252975
GOOGL,2022-12-23,8834.666936040938,-2.86700636039261,-11.093408202564458
GOOGL,2022-12-30,8834.666936040938,0.0,-11.093408202564458
GOOGL,2023-01-06,8834.666936040938,0.0,-11.093408202564458
GOOGL,2023-01-13,8834.666936040938,0.0,-11.093408202564458
GOOGL,2023-01-20,8834.666936040938,0.0,-11.093408202564458
GOOGL,2023-01-27,8788.685928204664,-0.520461135311101,-11.5561324595998
GOOGL,2023-02-03,9519.433269408046,8.314637104715118,-4.202345832240595
GOOGL,2023-02-10,9519.433269408046,0.0,-4.202345832240595
GOOGL,2023-02-17,9519.433269408046,0.0,-4.202345832240595
