date,close,weighted_signal,signal,action,opinion,position
2022-04-20,325.73333740234375,0.0,0,HOLD,관망,1
2022-04-21,336.260009765625,0.0,0,HOLD,관망,1
2022-04-22,335.01666259765625,0.0,0,HOLD,관망,1
2022-04-25,332.67333984375,0.0,0,HOLD,관망,1
2022-04-26,292.1400146484375,0.0,0,HOLD,관망,1
2022-04-27,293.836669921875,0.0,0,HOLD,관망,1
2022-04-28,292.5033264160156,0.0,0,HOLD,관망,1
2022-04-29,290.2533264160156,-0.273514043932964,-1,SELL,매도,0
2022-05-02,300.9800109863281,0.0,0,HOLD,관망,0
2022-05-03,303.0833435058594,0.0,0,HOLD,관망,0
2022-05-04,317.5400085449219,0.0,0,HOLD,관망,0
2022-05-05,291.09332275390625,0.0,0,HOLD,관망,0
2022-05-06,288.54998779296875,0.0,0,HOLD,관망,0
2022-05-09,262.3699951171875,0.2523287407258039,1,BUY,매수,1
2022-05-10,266.67999267578125,0.0,0,HOLD,관망,1
2022-05-11,244.6666717529297,0.2523287407258039,1,HOLD,관망,1
2022-05-12,242.6666717529297,0.2523287407258039,1,HOLD,관망,1
2022-05-13,256.5299987792969,0.0,0,HOLD,관망,1
2022-05-16,241.4566650390625,0.0,0,HOLD,관망,1
2022-05-17,253.8699951171875,-0.4741572153412321,-1,SELL,매도,0
2022-05-18,236.60333251953125,0.0,0,HOLD,관망,0
2022-05-19,236.47332763671875,0.0,0,HOLD,관망,0
2022-05-20,221.3000030517578,0.0,0,HOLD,관망,0
2022-05-23,224.96665954589844,0.0,0,HOLD,관망,0
2022-05-24,209.3866729736328,0.11206920458628056,1,BUY,매수,1
2022-05-25,219.60000610351562,0.0,0,HOLD,관망,1
2022-05-26,235.91000366210938,0.0,0,HOLD,관망,1
2022-05-27,253.2100067138672,0.0,0,HOLD,관망,1
2022-05-31,252.75332641601562,0.0,0,HOLD,관망,1
2022-06-01,246.7899932861328,0.0,0,HOLD,관망,1
2022-06-02,258.3333435058594,0.0,0,HOLD,관망,1
2022-06-03,234.51666259765625,0.0,0,HOLD,관망,1
2022-06-06,238.27999877929688,0.0,0,HOLD,관망,1
2022-06-07,238.8866729736328,0.0,0,HOLD,관망,1
2022-06-08,241.86666870117188,0.0,0,HOLD,관망,1
2022-06-09,239.7066650390625,0.0,0,HOLD,관망,1
2022-06-10,232.22999572753906,0.0,0,HOLD,관망,1
2022-06-13,215.73666381835938,0.0,0,HOLD,관망,1
2022-06-14,220.88999938964844,0.0,0,HOLD,관망,1
2022-06-15,233.0,0.0,0,HOLD,관망,1
2022-06-16,213.10000610351562,0.0,0,HOLD,관망,1
2022-06-17,216.75999450683594,0.0,0,HOLD,관망,1
2022-06-21,237.0366668701172,0.0,0,HOLD,관망,1
2022-06-22,236.086669921875,0.0,0,HOLD,관망,1
2022-06-23,235.07000732421875,0.0,0,HOLD,관망,1
2022-06-24,245.7066650390625,0.0,0,HOLD,관망,1
2022-06-27,244.9199981689453,0.0,0,HOLD,관망,1
2022-06-28,232.663330078125,0.0,0,HOLD,관망,1
2022-06-29,228.49000549316406,0.0,0,HOLD,관망,1
2022-06-30,224.47332763671875,0.0,0,HOLD,관망,1
2022-07-01,227.26333618164062,0.0,0,HOLD,관망,1
2022-07-05,233.06666564941406,0.0,0,HOLD,관망,1
2022-07-06,231.73333740234375,0.0,0,HOLD,관망,1
2022-07-07,244.5433349609375,0.0,0,HOLD,관망,1
2022-07-08,250.76333618164062,-0.11206920458628056,-1,SELL,매도,0
2022-07-11,234.3433380126953,0.0,0,HOLD,관망,0
2022-07-12,233.07000732421875,0.0,0,HOLD,관망,0
2022-07-13,237.0399932861328,0.0,0,HOLD,관망,0
2022-07-14,238.31333923339844,0.0,0,HOLD,관망,0
2022-07-15,240.06666564941406,0.0,0,HOLD,관망,0
2022-07-18,240.54666137695312,0.0,0,HOLD,관망,0
2022-07-19,245.52999877929688,0.0,0,HOLD,관망,0
2022-07-20,247.5,0.0,0,HOLD,관망,0
2022-07-21,271.7066650390625,-0.2523287407258039,-1,HOLD,관망,0
2022-07-22,272.24334716796875,-0.2523287407258039,-1,HOLD,관망,0
2022-07-25,268.4333190917969,-0.2523287407258039,-1,HOLD,관망,0
2022-07-26,258.8599853515625,0.0,0,HOLD,관망,0
2022-07-27,274.82000732421875,-0.14025953613952338,-1,HOLD,관망,0
2022-07-28,280.8999938964844,-0.14025953613952338,-1,HOLD,관망,0
2022-07-29,297.1499938964844,0.021185303207160083,0,HOLD,관망,0
2022-08-01,297.27667236328125,-0.2523287407258039,-1,HOLD,관망,0
2022-08-02,300.586669921875,-0.2523287407258039,-1,HOLD,관망,0
2022-08-03,307.39666748046875,-0.2523287407258039,-1,HOLD,관망,0
2022-08-04,308.6333312988281,-0.2523287407258039,-1,HOLD,관망,0
2022-08-05,288.1700134277344,-0.11206920458628056,-1,HOLD,관망,0
2022-08-08,290.42333984375,0.0,0,HOLD,관망,0
2022-08-09,283.3333435058594,0.0,0,HOLD,관망,0
2022-08-10,294.3566589355469,0.0,0,HOLD,관망,0
2022-08-11,286.6300048828125,0.0,0,HOLD,관망,0
2022-08-12,300.0299987792969,0.0,0,HOLD,관망,0
2022-08-15,309.32000732421875,0.36208801075495156,1,BUY,매수,1
2022-08-16,306.5633239746094,0.0,0,HOLD,관망,1
2022-08-17,303.9966735839844,0.0,0,HOLD,관망,1
2022-08-18,302.8699951171875,0.0,0,HOLD,관망,1
2022-08-19,296.6666564941406,0.0,0,HOLD,관망,1
2022-08-22,289.913330078125,0.0,0,HOLD,관망,1
2022-08-23,296.4533386230469,0.0,0,HOLD,관망,1
2022-08-24,297.0966796875,0.0,0,HOLD,관망,1
2022-08-25,296.07000732421875,0.0,0,HOLD,관망,1
2022-08-26,288.0899963378906,0.0,0,HOLD,관망,1
2022-08-29,284.82000732421875,0.0,0,HOLD,관망,1
2022-08-30,277.70001220703125,0.0,0,HOLD,관망,1
2022-08-31,275.6099853515625,0.0,0,HOLD,관망,1
2022-09-01,277.1600036621094,0.0,0,HOLD,관망,1
2022-09-02,270.2099914550781,0.11206920458628056,1,HOLD,관망,1
2022-09-06,274.4200134277344,0.11206920458628056,1,HOLD,관망,1
2022-09-07,283.70001220703125,0.0,0,HOLD,관망,1
2022-09-08,289.260009765625,0.0,0,HOLD,관망,1
2022-09-09,299.67999267578125,0.0,0,HOLD,관망,1
2022-09-12,304.4200134277344,0.0,0,HOLD,관망,1
2022-09-13,292.1300048828125,0.0,0,HOLD,관망,1
2022-09-14,302.6099853515625,0.0,0,HOLD,관망,1
2022-09-15,303.75,0.0,0,HOLD,관망,1
2022-09-16,303.3500061035156,0.0,0,HOLD,관망,1
2022-09-19,309.07000732421875,0.0,0,HOLD,관망,1
2022-09-20,308.7300109863281,-0.11206920458628056,-1,SELL,매도,0
2022-09-21,300.79998779296875,0.0,0,HOLD,관망,0
2022-09-22,288.5899963378906,0.0,0,HOLD,관망,0
2022-09-23,275.3299865722656,0.0,0,HOLD,관망,0
2022-09-26,276.010009765625,0.0,0,HOLD,관망,0
2022-09-27,282.94000244140625,0.0,0,HOLD,관망,0
2022-09-28,287.80999755859375,0.0,0,HOLD,관망,0
2022-09-29,268.2099914550781,0.0,0,HOLD,관망,0
2022-09-30,265.25,0.0,0,HOLD,관망,0
2022-10-03,242.39999389648438,-0.13325450779344064,-1,HOLD,관망,0
2022-10-04,249.44000244140625,0.2523287407258039,1,BUY,매수,1
2022-10-05,240.80999755859375,0.2523287407258039,1,HOLD,관망,1
2022-10-06,238.1300048828125,0.2523287407258039,1,HOLD,관망,1
2022-10-07,223.07000732421875,0.2523287407258039,1,HOLD,관망,1
2022-10-10,222.9600067138672,0.2523287407258039,1,HOLD,관망,1
2022-10-11,216.5,0.2523287407258039,1,HOLD,관망,1
2022-10-12,217.24000549316406,0.11206920458628056,1,HOLD,관망,1
2022-10-13,221.72000122070312,0.11206920458628056,1,HOLD,관망,1
2022-10-14,204.99000549316406,0.11206920458628056,1,HOLD,관망,1
2022-10-17,219.35000610351562,0.11206920458628056,1,HOLD,관망,1
2022-10-18,220.19000244140625,0.11206920458628056,1,HOLD,관망,1
2022-10-19,222.0399932861328,-0.4741572153412321,-1,SELL,매도,0
2022-10-20,207.27999877929688,0.0,0,HOLD,관망,0
2022-10-21,214.44000244140625,0.0,0,HOLD,관망,0
2022-10-24,211.25,0.0,0,HOLD,관망,0
2022-10-25,222.4199981689453,0.0,0,HOLD,관망,0
2022-10-26,224.63999938964844,0.0,0,HOLD,관망,0
2022-10-27,225.08999633789062,0.0,0,HOLD,관망,0
2022-10-28,228.52000427246094,0.0,0,HOLD,관망,0
2022-10-31,227.5399932861328,0.0,0,HOLD,관망,0
2022-11-01,227.82000732421875,0.0,0,HOLD,관망,0
2022-11-02,214.97999572753906,0.0,0,HOLD,관망,0
2022-11-03,215.30999755859375,0.0,0,HOLD,관망,0
2022-11-04,207.47000122070312,0.0,0,HOLD,관망,0
2022-11-07,197.0800018310547,0.0,0,HOLD,관망,0
2022-11-08,191.3000030517578,0.0,0,HOLD,관망,0
2022-11-09,177.58999633789062,0.14025953613952338,1,BUY,매수,1
2022-11-10,190.72000122070312,0.0,0,HOLD,관망,1
2022-11-11,195.97000122070312,0.0,0,HOLD,관망,1
2022-11-14,190.9499969482422,0.0,0,HOLD,관망,1
2022-11-15,194.4199981689453,0.0,0,HOLD,관망,1
2022-11-16,186.9199981689453,0.0,0,HOLD,관망,1
2022-11-17,183.1699981689453,0.11206920458628056,1,HOLD,관망,1
2022-11-18,180.19000244140625,0.11206920458628056,1,HOLD,관망,1
2022-11-21,167.8699951171875,0.2523287407258039,1,HOLD,관망,1
