strategy,params,train_total_return_pct,valid_total_return_pct,valid_sharpe,score
sma,"{'short_window': 15, 'long_window': 40}",111.48750162268684,22.309785548984106,1.3884055409153235,30.975029872842146
sma,"{'short_window': 20, 'long_window': 40}",79.90910349793943,21.815934432325324,1.3433198473536485,29.30577771150846
sma,"{'short_window': 10, 'long_window': 40}",93.36103019149293,19.611621125054633,1.1962122013193615,23.459660477442895
sma,"{'short_window': 30, 'long_window': 40}",74.62547378663413,17.633426042387047,1.106920350254883,19.518798131032646
sma,"{'short_window': 15, 'long_window': 60}",101.57458503144485,3.771445078185298,0.41054477387944827,1.5483470668223414
