date,close,weighted_signal,signal,action,opinion,position
2022-12-20,16.084999084472656,0.0,0,HOLD,관망,0
2022-12-21,16.500999450683594,0.0,0,HOLD,관망,0
2022-12-22,15.33899974822998,0.0,0,HOLD,관망,0
2022-12-23,15.206000328063965,0.0,0,HOLD,관망,0
2022-12-27,14.121000289916992,0.23671194582923596,1,BUY,매수,1
2022-12-28,14.03600025177002,0.23671194582923596,1,HOLD,관망,1
2022-12-29,14.602999687194824,-0.2788301310638629,-1,SELL,매도,0
2022-12-30,14.61400032043457,0.0,0,HOLD,관망,0
2023-01-03,14.3149995803833,0.1375068793414897,1,BUY,매수,1
2023-01-04,14.74899959564209,0.1375068793414897,1,HOLD,관망,1
2023-01-05,14.265000343322754,0.1375068793414897,1,HOLD,관망,1
2023-01-06,14.859000205993652,0.0,0,HOLD,관망,1
2023-01-09,15.628000259399414,0.0,0,HOLD,관망,1
2023-01-10,15.909000396728516,0.0,0,HOLD,관망,1
2023-01-11,16.000999450683594,0.0,0,HOLD,관망,1
2023-01-12,16.51099967956543,0.2788301310638629,1,HOLD,관망,1
2023-01-13,16.89900016784668,0.0,0,HOLD,관망,1
2023-01-17,17.70199966430664,0.0,0,HOLD,관망,1
2023-01-18,17.37700080871582,-0.1375068793414897,-1,SELL,매도,0
2023-01-19,16.764999389648438,-0.1375068793414897,-1,HOLD,관망,0
2023-01-20,17.839000701904297,-0.1375068793414897,-1,HOLD,관망,0
2023-01-23,19.19300079345703,-0.3742188251707257,-1,HOLD,관망,0
2023-01-24,19.264999389648438,-0.3742188251707257,-1,HOLD,관망,0
2023-01-25,19.322999954223633,-0.1375068793414897,-1,HOLD,관망,0
2023-01-26,19.802000045776367,-0.3742188251707257,-1,HOLD,관망,0
2023-01-27,20.364999771118164,-0.3742188251707257,-1,HOLD,관망,0
2023-01-30,19.16200065612793,-0.1375068793414897,-1,HOLD,관망,0
2023-01-31,19.53700065612793,-0.1375068793414897,-1,HOLD,관망,0
2023-02-01,20.94300079345703,-0.3742188251707257,-1,HOLD,관망,0
2023-02-02,21.708999633789062,-0.3742188251707257,-1,HOLD,관망,0
2023-02-03,21.100000381469727,-0.1375068793414897,-1,HOLD,관망,0
2023-02-06,21.089000701904297,0.0,0,HOLD,관망,0
2023-02-07,22.17300033569336,-0.1375068793414897,-1,HOLD,관망,0
2023-02-08,22.204999923706055,-0.1375068793414897,-1,HOLD,관망,0
2023-02-09,22.336999893188477,-0.1375068793414897,-1,HOLD,관망,0
2023-02-10,21.264999389648438,0.0,0,HOLD,관망,0
2023-02-13,21.788000106811523,0.0,0,HOLD,관망,0
2023-02-14,22.97100067138672,0.0,0,HOLD,관망,0
2023-02-15,22.763999938964844,0.0,0,HOLD,관망,0
2023-02-16,22.00200080871582,0.0,0,HOLD,관망,0
2023-02-17,21.38800048828125,0.0,0,HOLD,관망,0
2023-02-21,20.655000686645508,0.0,0,HOLD,관망,0
2023-02-22,20.753999710083008,0.0,0,HOLD,관망,0
2023-02-23,23.663999557495117,0.0,0,HOLD,관망,0
2023-02-24,23.285999298095703,0.0,0,HOLD,관망,0
2023-02-27,23.500999450683594,0.0,0,HOLD,관망,0
2023-02-28,23.215999603271484,0.0,0,HOLD,관망,0
2023-03-01,22.697999954223633,0.0,0,HOLD,관망,0
2023-03-02,23.31399917602539,0.0,0,HOLD,관망,0
2023-03-03,23.889999389648438,0.0,0,HOLD,관망,0
2023-03-06,23.554000854492188,0.0,0,HOLD,관망,0
2023-03-07,23.288000106811523,0.0,0,HOLD,관망,0
2023-03-08,24.180999755859375,0.0,0,HOLD,관망,0
2023-03-09,23.43600082397461,0.0,0,HOLD,관망,0
2023-03-10,22.96500015258789,0.0,0,HOLD,관망,0
2023-03-13,22.965999603271484,0.0,0,HOLD,관망,0
2023-03-14,24.062999725341797,0.0,0,HOLD,관망,0
2023-03-15,24.22800064086914,0.0,0,HOLD,관망,0
2023-03-16,25.541000366210938,-0.23671194582923596,-1,HOLD,관망,0
2023-03-17,25.725000381469727,-0.23671194582923596,-1,HOLD,관망,0
2023-03-20,25.899999618530273,-0.23671194582923596,-1,HOLD,관망,0
2023-03-21,26.198999404907227,-0.3742188251707257,-1,HOLD,관망,0
2023-03-22,26.468000411987305,-0.3742188251707257,-1,HOLD,관망,0
2023-03-23,27.19099998474121,-0.3742188251707257,-1,HOLD,관망,0
2023-03-24,26.77899932861328,-0.1375068793414897,-1,HOLD,관망,0
2023-03-27,26.5310001373291,-0.1375068793414897,-1,HOLD,관망,0
2023-03-28,26.40999984741211,0.0,0,HOLD,관망,0
2023-03-29,26.983999252319336,-0.1375068793414897,-1,HOLD,관망,0
2023-03-30,27.382999420166016,-0.1375068793414897,-1,HOLD,관망,0
2023-03-31,27.777000427246094,-0.1375068793414897,-1,HOLD,관망,0
2023-04-03,27.96500015258789,-0.1375068793414897,-1,HOLD,관망,0
2023-04-04,27.452999114990234,-0.1375068793414897,-1,HOLD,관망,0
2023-04-05,26.881000518798828,0.0,0,HOLD,관망,0
2023-04-06,27.03700065612793,0.0,0,HOLD,관망,0
2023-04-10,27.57900047302246,0.0,0,HOLD,관망,0
2023-04-11,27.16900062561035,0.0,0,HOLD,관망,0
2023-04-12,26.4950008392334,0.0,0,HOLD,관망,0
2023-04-13,26.46299934387207,0.0,0,HOLD,관망,0
2023-04-14,26.757999420166016,0.0,0,HOLD,관망,0
2023-04-17,27.00200080871582,0.0,0,HOLD,관망,0
2023-04-18,27.66699981689453,0.0,0,HOLD,관망,0
2023-04-19,27.930999755859375,0.0,0,HOLD,관망,0
2023-04-20,27.104000091552734,0.0,0,HOLD,관망,0
2023-04-21,27.118999481201172,0.0,0,HOLD,관망,0
2023-04-24,27.04199981689453,0.0,0,HOLD,관망,0
2023-04-25,26.240999221801758,0.0,0,HOLD,관망,0
2023-04-26,26.95599937438965,0.0,0,HOLD,관망,0
2023-04-27,27.22599983215332,0.0,0,HOLD,관망,0
2023-04-28,27.749000549316406,0.0,0,HOLD,관망,0
